5124 |LSPM J1511+4424                    |20.6549   |     ~   |     ~   |     ~   |10.1     |     ~   |K5V              
5125 |2MASS J15093901+4346487            |1.615     |     ~   |     ~   |     ~   |18.47    |     ~   |M2V              
5126 |HD 130988                          |2.8557    |     ~   |9.46     |8.47     |     ~   |     ~   |G8V              
5127 |BD+45 2247                         |85.4119   |     ~   |10.64    |     ~   |8.988    |     ~   |M0V              
5128 |BD+45 2224                         |11.92     |     ~   |     ~   |     ~   |     ~   |     ~   |K5V              
5129 |BD+47 2157                         |23.606    |     ~   |     ~   |     ~   |9.508    |     ~   |K4V              
5130 |G 223-51                           |12.2799   |     ~   |13.6     |     ~   |11.916   |     ~   |K7V              
5131 |HD 125796                          |13.27     |     ~   |8.62     |8.28     |7.98     |     ~   |F9V              
5132 |HD 127930                          |11.44     |     ~   |     ~   |     ~   |     ~   |     ~   |F3V              
5133 |HD 126531                          |10.3177   |     ~   |8.04     |7.63     |     ~   |     ~   |F4V              
5134 |LP 174-293                         |17.5748   |     ~   |     ~   |     ~   |10.439   |     ~   |K4V              
5135 |HD 122866                          |10.3764   |     ~   |6.16     |6.15     |     ~   |     ~   |A2V              
5136 |HD 234061                          |10.504    |     ~   |10.38    |9.67     |     ~   |     ~   |G1V              
5137 |HD 234057                          |8.2516    |     ~   |10.67    |10.01    |     ~   |     ~   |G0V              
5138 |HD 119765                          |10.7883   |     ~   |6.027    |6.018    |     ~   |5.98     |A1V              
5139 |Ross 492                           |41.1      |     ~   |14.14    |12.52    |12.15    |     ~   |M2.5V            
5140 |LP 132-401                         |8.6819    |     ~   |     ~   |     ~   |9.5      |     ~   |G6V              
5141 |TYC 3851-1501-1                    |6.9842    |     ~   |10.30    |9.52     |     ~   |     ~   |G6V              
5142 |HD 234046                          |7.267     |     ~   |11.09    |10.42    |     ~   |     ~   |G1V              
5143 |HD 116799                          |12.6634   |     ~   |9.32     |8.78     |     ~   |     ~   |F9V              
5144 |HD 234051                          |5.6465    |     ~   |10.47    |9.98     |     ~   |     ~   |F7V              
5145 |BD+53 1627                         |5.703     |     ~   |10.85    |10.20    |     ~   |     ~   |G1V              
5146 |HD 117761                          |8.1697    |     ~   |9.86     |9.07     |     ~   |     ~   |G9V              
5147 |HD 118203                          |10.8643   |     ~   |8.75     |8.06     |     ~   |     ~   |G0V              
5148 |BD+53 1630                         |6.183     |     ~   |11.33    |10.36    |10.23    |     ~   |G8V              
5149 |BD+53 1632                         |5.4894    |     ~   |10.66    |10.02    |     ~   |     ~   |F8V              
5150 |BD+54 1611                         |7.8527    |     ~   |11.03    |10.36    |     ~   |     ~   |G2V              
5151 |TYC 3469-750-1                     |5.352     |     ~   |10.64    |9.70     |     ~   |     ~   |K0V              
5152 |TYC 3850-888-1                     |5.1375    |     ~   |11.52    |10.91    |     ~   |     ~   |G1V              
5153 |TYC 3850-1153-1                    |6.9618    |     ~   |10.95    |10.33    |     ~   |     ~   |G1V              
5154 |TYC 3850-1165-1                    |2.8083    |     ~   |11.87    |11.12    |     ~   |     ~   |F9V              
5155 |Wolf 484                           |6.9619    |     ~   |11.06    |10.24    |     ~   |     ~   |G7V              
5156 |LP 131-55                          |40.00     |     ~   |16.21    |14.48    |14.15    |     ~   |M3.5V            
5157 |HD 238179                          |10.4057   |     ~   |10.40    |9.71     |     ~   |     ~   |G8V              
5158 |LP 130-335                         |2.619     |     ~   |20.1     |     ~   |17.8     |     ~   |M0V              
5159 |HD 238090                          |65.5792   |     ~   |11.28    |     ~   |9.315    |     ~   |K5V              
5160 |TYC 3832-140-1                     |5.645     |     ~   |10.42    |9.81     |     ~   |     ~   |F7V              
5161 |StKM 1-950                         |24.778    |     ~   |13.18    |11.712   |11.278   |     ~   |M1.0V            
5162 |V* FI UMa                          |9.537     |6.800    |6.720    |6.640    |     ~   |     ~   |A4V              
5163 |AC +56 43797                       |35.4862   |     ~   |     ~   |     ~   |10.686   |     ~   |M0.5V            
5164 |HD 95690                           |23.06     |     ~   |9.75     |8.94     |8.77     |     ~   |K2V              
5165 |HD 91311                           |5.3941    |6.470    |6.500    |6.530    |     ~   |     ~   |A1V              
5166 |HD 233719                          |43.5453   |     ~   |10.64    |     ~   |8.9      |     ~   |K6V              
5167 |G 196-3                            |45.8541   |     ~   |     ~   |     ~   |11.323   |     ~   |M3.0V            
5168 |BD+51 1567                         |21.2722   |     ~   |     ~   |     ~   |9.896    |     ~   |K4V              
5169 |G 195-47                           |39.6032   |     ~   |13.11    |12.045   |11.579   |     ~   |M1.5V            
5170 |MCC 554                            |12.7042   |     ~   |12.37    |11.19    |10.687   |     ~   |K4V              
5171 |HD 82380                           |9.963     |6.980    |6.880    |6.780    |     ~   |     ~   |A4V              
5172 |HD 83869                           |7.2541    |6.380    |6.380    |6.370    |     ~   |     ~   |A1V              
5173 |G 115-72                           |29.4312   |     ~   |     ~   |     ~   |11.136   |     ~   |M1.0V            
5174 |TYC 3428-1065-1                    |8.0203    |     ~   |10.98    |10.28    |     ~   |     ~   |G4V              
5175 |HD 79763                           |9.4482    |     ~   |5.996    |5.938    |     ~   |     ~   |A1V              
5176 |G 115-59                           |42.2251   |     ~   |     ~   |     ~   |10.404   |     ~   |M1V              
5177 |BD+46 1470                         |5.4744    |     ~   |11.05    |10.47    |     ~   |     ~   |G5V              
5178 |2MASS J09145198+4531525            |3.5921    |     ~   |21.15    |19.80    |     ~   |     ~   |M3V              
5179 |HD 76191                           |12.7944   |     ~   |9.33     |8.72     |     ~   |     ~   |G5V              
5180 |BD+46 1455                         |7.7774    |     ~   |10.65    |9.99     |     ~   |     ~   |G8V              
5181 |HD 76617                           |11.4551   |     ~   |8.73     |8.14     |     ~   |     ~   |G2V              
5182 |BD+45 1673                         |4.7595    |     ~   |10.86    |10.47    |     ~   |     ~   |G0V              
5183 |HD 75949                           |      ~   |     ~   |     ~   |     ~   |     ~   |     ~   |G2V              
5184 |BD+43 1855                         |7.738     |     ~   |10.77    |10.26    |     ~   |     ~   |G0V              
5185 |2MASS J08533791+4254282            |0.676     |     ~   |     ~   |     ~   |18.95    |     ~   |M2V              
5186 |BD+43 1827                         |20.6677   |     ~   |11.45    |     ~   |10.097   |     ~   |K5V              
5187 |BD+43 1830                         |2.4811    |     ~   |10.94    |10.07    |     ~   |     ~   |G5V              
5188 |BD+43 1836                         |13.9352   |     ~   |10.20    |9.48     |     ~   |     ~   |G2V              
5189 |HD 74377                           |40.1144   |     ~   |9.48     |8.55     |8.0      |     ~   |K3V              
5190 |LP 222-50                          |33.2582   |     ~   |15.0     |     ~   |13.153   |     ~   |M2.5V            
5191 |LP 222-23                          |7.6365    |     ~   |20.3     |     ~   |17.8     |     ~   |M3V              
5192 |LP 221-354                         |18.5046   |     ~   |12.35    |11.054   |10.610   |     ~   |K4V              
5193 |* 33 Boo                           |17.1844   |     ~   |5.412    |5.387    |     ~   |     ~   |A1V              
5194 |HD 128039                          |2.9782    |     ~   |9.44     |9.27     |     ~   |     ~   |A0V              
5195 |LP 174-354                         |7.8261    |     ~   |18.2     |     ~   |16.6     |     ~   |M2V              
5196 |LP 174-273                         |3.5876    |     ~   |17.5     |     ~   |15.9     |     ~   |M0V              
5197 |LP 174-417                         |4.0623    |     ~   |20.0     |     ~   |18.2     |     ~   |M0V              
5198 |HD 124694                          |25.5243   |     ~   |7.703    |7.160    |     ~   |     ~   |F8V              
5199 |BD+48 2155                         |9.1564    |     ~   |10.29    |9.71     |     ~   |     ~   |G0V              
5200 |BD+48 2154                         |5.0134    |     ~   |11.40    |10.77    |     ~   |     ~   |G4V              
5201 |TYC 3464-331-1                     |6.5296    |     ~   |11.76    |11.04    |     ~   |     ~   |G4V              
5202 |TYC 3464-972-1                     |3.8314    |     ~   |10.99    |10.57    |     ~   |     ~   |F7V              
5203 |TYC 3467-780-1                     |12.2994   |     ~   |11.20    |10.46    |     ~   |     ~   |G9V              
5204 |BD+49 2232                         |3.1432    |     ~   |11.40    |10.62    |     ~   |     ~   |F9V              
5205 |HD 234078                          |70.1492   |     ~   |10.23    |     ~   |8.847    |     ~   |K7V              
5206 |BD+49 2244                         |12.4757   |     ~   |9.89     |9.29     |     ~   |     ~   |G2V              
5207 |BD+48 2138A                        |47.2091   |     ~   |12.06    |10.28    |     ~   |     ~   |M0.5V            
5208 |BD+48 2138B                        |47.2112   |     ~   |13.12    |11.24    |     ~   |     ~   |M1.5V            
5209 |StM 186                            |      ~   |     ~   |14.63    |12.98    |12.62    |     ~   |M3.5V            
5210 |BD+50 2026                         |4.7269    |     ~   |11.36    |10.77    |     ~   |     ~   |F8V              
5211 |TYC 3466-386-1                     |3.8994    |     ~   |11.56    |10.97    |     ~   |     ~   |F7V              
5212 |TYC 3466-479-1                     |5.0577    |     ~   |11.15    |10.62    |     ~   |     ~   |F9V              
